user_id,role,competency,user_type,true_skill,self_rating_raw,self_rating_likert,confidence_bias,timestamp
u_0034,DA,PYTHON_ANALYTICS,advanced,0.799,0.611,4,-0.188,2025-07-12 18:37:00
u_0484,DS,ALGORITHM_THEORY,beginner,0.34,0.465,3,0.125,2025-03-08 18:01:00
u_0484,DS,EVALUATION_METRICS,beginner,0.134,0.142,1,0.008,2025-03-08 18:01:00
u_0484,DS,DATA_PREPROCESSING,beginner,0.269,0.314,2,0.045,2025-03-08 18:01:00
u_0484,DS,DEEP_LEARNING,beginner,0.271,0.279,2,0.008,2025-03-08 18:01:00
u_0484,DS,NLP,beginner,0.258,0.56,3,0.302,2025-03-08 18:01:00
u_0484,DS,TIME_SERIES,beginner,0.304,0.382,2,0.078,2025-03-08 18:01:00
u_0484,DS,MLOPS,beginner,0.28,0.233,2,-0.047,2025-03-08 18:01:00
u_0086,DA,SQL_DATABASE,beginner,0.277,0.456,3,0.179,2024-04-05 19:14:00
u_0086,DA,BI_VISUALIZATION,beginner,0.199,0.132,1,-0.067,2024-04-05 19:14:00
u_0086,DA,STATISTICS_EXPERIMENTATION,beginner,0.148,0.253,2,0.105,2024-04-05 19:14:00
u_0086,DA,ANALYTICS_BUSINESS,beginner,0.195,0.04,1,-0.155,2024-04-05 19:14:00
u_0086,DA,PYTHON_ANALYTICS,beginner,0.151,0.072,1,-0.079,2024-04-05 19:14:00
u_0751,DE,DATA_PIPELINE,beginner,0.184,0.288,2,0.104,2025-06-01 22:01:00
u_0751,DE,DATA_ARCHITECTURE_MODELING,beginner,0.25,0.419,3,0.169,2025-06-01 22:01:00
u_0751,DE,BIG_DATA_CLOUD_TOOLS,beginner,0.194,0.295,2,0.101,2025-06-01 22:01:00
u_0751,DE,DATABASE_INTERNALS,beginner,0.168,0.234,2,0.066,2025-06-01 22:01:00
u_0751,DE,SYSTEM_ARCHITECTURE,beginner,0.259,0.303,2,0.044,2025-06-01 22:01:00
u_0355,DS,ALGORITHM_THEORY,advanced,0.832,0.605,4,-0.227,2025-07-28 19:45:00
u_0355,DS,EVALUATION_METRICS,advanced,0.704,0.568,3,-0.136,2025-07-28 19:45:00
u_0355,DS,DATA_PREPROCESSING,advanced,0.697,0.592,3,-0.105,2025-07-28 19:45:00
u_0355,DS,DEEP_LEARNING,advanced,0.561,0.638,4,0.077,2025-07-28 19:45:00
u_0355,DS,NLP,advanced,0.583,0.574,3,-0.009,2025-07-28 19:45:00
u_0355,DS,TIME_SERIES,advanced,0.75,0.488,3,-0.262,2025-07-28 19:45:00
u_0355,DS,MLOPS,advanced,0.838,0.827,5,-0.011,2025-07-28 19:45:00
u_0524,DS,ALGORITHM_THEORY,beginner,0.365,0.399,2,0.034,2025-10-27 23:34:00
u_0524,DS,EVALUATION_METRICS,beginner,0.5,0.499,3,-0.001,2025-10-27 23:34:00
u_0524,DS,DATA_PREPROCESSING,beginner,0.606,0.759,4,0.153,2025-10-27 23:34:00
u_0524,DS,DEEP_LEARNING,beginner,0.238,0.442,3,0.204,2025-10-27 23:34:00
u_0524,DS,NLP,beginner,0.403,0.595,3,0.192,2025-10-27 23:34:00
u_0524,DS,TIME_SERIES,beginner,0.086,0.065,1,-0.021,2025-10-27 23:34:00
u_0524,DS,MLOPS,beginner,0.311,0.354,2,0.043,2025-10-27 23:34:00
u_0185,DA,SQL_DATABASE,intermediate,0.554,0.594,3,0.04,2025-03-05 19:28:00
u_0185,DA,BI_VISUALIZATION,intermediate,0.332,0.449,3,0.117,2025-03-05 19:28:00
u_0185,DA,STATISTICS_EXPERIMENTATION,intermediate,0.458,0.4,3,-0.058,2025-03-05 19:28:00
u_0185,DA,ANALYTICS_BUSINESS,intermediate,0.387,0.365,2,-0.022,2025-03-05 19:28:00
u_0185,DA,PYTHON_ANALYTICS,intermediate,0.379,0.246,2,-0.133,2025-03-05 19:28:00
u_0810,DE,DATA_PIPELINE,beginner,0.233,0.169,1,-0.064,2025-08-26 20:51:00
u_0810,DE,DATA_ARCHITECTURE_MODELING,beginner,0.2,0.378,2,0.178,2025-08-26 20:51:00
u_0810,DE,BIG_DATA_CLOUD_TOOLS,beginner,0.309,0.552,3,0.243,2025-08-26 20:51:00
u_0810,DE,DATABASE_INTERNALS,beginner,0.183,0.254,2,0.071,2025-08-26 20:51:00
u_0810,DE,SYSTEM_ARCHITECTURE,beginner,0.109,0.309,2,0.2,2025-08-26 20:51:00
u_0419,DS,ALGORITHM_THEORY,beginner,0.282,0.405,3,0.123,2024-01-07 19:44:00
u_0419,DS,EVALUATION_METRICS,beginner,0.146,0.149,1,0.003,2024-01-07 19:44:00
u_0419,DS,DATA_PREPROCESSING,beginner,0.305,0.428,3,0.123,2024-01-07 19:44:00
u_0419,DS,DEEP_LEARNING,beginner,0.222,0.487,3,0.265,2024-01-07 19:44:00
u_0419,DS,NLP,beginner,0.283,0.359,2,0.076,2024-01-07 19:44:00
u_0419,DS,TIME_SERIES,beginner,0.195,0.463,3,0.268,2024-01-07 19:44:00
u_0419,DS,MLOPS,beginner,0.204,0.0,1,-0.204,2024-01-07 19:44:00
u_0616,DS,ALGORITHM_THEORY,intermediate,0.535,0.634,4,0.099,2025-03-08 20:17:00
u_0616,DS,EVALUATION_METRICS,intermediate,0.405,0.415,3,0.01,2025-03-08 20:17:00
u_0616,DS,DATA_PREPROCESSING,intermediate,0.534,0.498,3,-0.036,2025-03-08 20:17:00
u_0616,DS,DEEP_LEARNING,intermediate,0.491,0.502,3,0.011,2025-03-08 20:17:00
u_0616,DS,NLP,intermediate,0.392,0.153,1,-0.239,2025-03-08 20:17:00
u_0616,DS,TIME_SERIES,intermediate,0.674,0.648,4,-0.026,2025-03-08 20:17:00
u_0616,DS,MLOPS,intermediate,0.446,0.489,3,0.043,2025-03-08 20:17:00
u_0683,DE,DATA_PIPELINE,advanced,0.635,0.762,4,0.127,2024-06-08 19:48:00
u_0683,DE,DATA_ARCHITECTURE_MODELING,advanced,0.782,0.67,4,-0.112,2024-06-08 19:48:00
u_0683,DE,BIG_DATA_CLOUD_TOOLS,advanced,0.617,0.47,3,-0.147,2024-06-08 19:48:00
u_0683,DE,DATABASE_INTERNALS,advanced,0.802,0.692,4,-0.11,2024-06-08 19:48:00
u_0683,DE,SYSTEM_ARCHITECTURE,advanced,0.773,0.833,5,0.06,2024-06-08 19:48:00
u_0502,DS,ALGORITHM_THEORY,intermediate,0.565,0.604,4,0.039,2024-12-10 18:05:00
u_0502,DS,EVALUATION_METRICS,intermediate,0.513,0.449,3,-0.064,2024-12-10 18:05:00
u_0502,DS,DATA_PREPROCESSING,intermediate,0.418,0.48,3,0.062,2024-12-10 18:05:00
u_0502,DS,DEEP_LEARNING,intermediate,0.513,0.525,3,0.012,2024-12-10 18:05:00
u_0502,DS,NLP,intermediate,0.386,0.502,3,0.116,2024-12-10 18:05:00
u_0502,DS,TIME_SERIES,intermediate,0.704,0.62,4,-0.084,2024-12-10 18:05:00
u_0502,DS,MLOPS,intermediate,0.441,0.402,3,-0.039,2024-12-10 18:05:00
u_0761,DE,DATA_PIPELINE,beginner,0.294,0.327,2,0.033,2025-01-24 18:22:00
u_0761,DE,DATA_ARCHITECTURE_MODELING,beginner,0.401,0.305,2,-0.096,2025-01-24 18:22:00
u_0761,DE,BIG_DATA_CLOUD_TOOLS,beginner,0.342,0.458,3,0.116,2025-01-24 18:22:00
u_0761,DE,DATABASE_INTERNALS,beginner,0.375,0.486,3,0.111,2025-01-24 18:22:00
u_0761,DE,SYSTEM_ARCHITECTURE,beginner,0.449,0.53,3,0.081,2025-01-24 18:22:00
u_0050,DA,SQL_DATABASE,advanced,0.767,0.689,4,-0.078,2024-12-18 22:16:00
u_0050,DA,BI_VISUALIZATION,advanced,0.603,0.383,2,-0.22,2024-12-18 22:16:00
u_0050,DA,STATISTICS_EXPERIMENTATION,advanced,0.744,0.644,4,-0.1,2024-12-18 22:16:00
u_0050,DA,ANALYTICS_BUSINESS,advanced,0.748,0.657,4,-0.091,2024-12-18 22:16:00
u_0050,DA,PYTHON_ANALYTICS,advanced,0.77,0.624,4,-0.146,2024-12-18 22:16:00
u_0733,DE,DATA_PIPELINE,beginner,0.274,0.335,2,0.061,2024-02-14 23:29:00
u_0733,DE,DATA_ARCHITECTURE_MODELING,beginner,0.241,0.369,2,0.128,2024-02-14 23:29:00
u_0733,DE,BIG_DATA_CLOUD_TOOLS,beginner,0.233,0.539,3,0.306,2024-02-14 23:29:00
u_0733,DE,DATABASE_INTERNALS,beginner,0.347,0.448,3,0.101,2024-02-14 23:29:00
u_0733,DE,SYSTEM_ARCHITECTURE,beginner,0.176,0.287,2,0.111,2024-02-14 23:29:00
u_0337,DS,ALGORITHM_THEORY,intermediate,0.767,0.758,4,-0.009,2025-07-03 18:59:00
u_0337,DS,EVALUATION_METRICS,intermediate,0.75,0.52,3,-0.23,2025-07-03 18:59:00
u_0337,DS,DATA_PREPROCESSING,intermediate,0.87,0.867,5,-0.003,2025-07-03 18:59:00
u_0337,DS,DEEP_LEARNING,intermediate,0.411,0.418,3,0.007,2025-07-03 18:59:00
u_0337,DS,NLP,intermediate,0.278,0.574,3,0.296,2025-07-03 18:59:00
u_0337,DS,TIME_SERIES,intermediate,0.708,0.685,4,-0.023,2025-07-03 18:59:00
u_0337,DS,MLOPS,intermediate,0.881,0.917,5,0.036,2025-07-03 18:59:00
u_0451,DS,ALGORITHM_THEORY,beginner,0.205,0.281,2,0.076,2025-01-22 18:35:00
u_0451,DS,EVALUATION_METRICS,beginner,0.326,0.266,2,-0.06,2025-01-22 18:35:00
u_0451,DS,DATA_PREPROCESSING,beginner,0.339,0.556,3,0.217,2025-01-22 18:35:00
u_0451,DS,DEEP_LEARNING,beginner,0.297,0.467,3,0.17,2025-01-22 18:35:00
u_0451,DS,NLP,beginner,0.215,0.39,2,0.175,2025-01-22 18:35:00
u_0451,DS,TIME_SERIES,beginner,0.206,0.177,1,-0.029,2025-01-22 18:35:00
u_0451,DS,MLOPS,beginner,0.05,0.298,2,0.248,2025-01-22 18:35:00
u_0791,DE,DATA_PIPELINE,beginner,0.184,0.096,1,-0.088,2024-10-27 23:39:00
u_0791,DE,DATA_ARCHITECTURE_MODELING,beginner,0.352,0.502,3,0.15,2024-10-27 23:39:00
u_0791,DE,BIG_DATA_CLOUD_TOOLS,beginner,0.273,0.616,4,0.343,2024-10-27 23:39:00
u_0791,DE,DATABASE_INTERNALS,beginner,0.408,0.369,2,-0.039,2024-10-27 23:39:00
u_0791,DE,SYSTEM_ARCHITECTURE,beginner,0.214,0.226,2,0.012,2024-10-27 23:39:00
u_0351,DS,ALGORITHM_THEORY,advanced,0.716,0.678,4,-0.038,2025-01-05 22:12:00
u_0351,DS,EVALUATION_METRICS,advanced,0.813,0.703,4,-0.11,2025-01-05 22:12:00
u_0351,DS,DATA_PREPROCESSING,advanced,0.709,0.473,3,-0.236,2025-01-05 22:12:00
u_0351,DS,DEEP_LEARNING,advanced,0.617,0.575,3,-0.042,2025-01-05 22:12:00
u_0351,DS,NLP,advanced,0.647,0.47,3,-0.177,2025-01-05 22:12:00
u_0351,DS,TIME_SERIES,advanced,0.912,0.919,5,0.007,2025-01-05 22:12:00
u_0351,DS,MLOPS,advanced,0.549,0.389,2,-0.16,2025-01-05 22:12:00
u_0468,DS,ALGORITHM_THEORY,beginner,0.307,0.573,3,0.266,2025-12-22 18:02:00
u_0468,DS,EVALUATION_METRICS,beginner,0.359,0.345,2,-0.014,2025-12-22 18:02:00
u_0468,DS,DATA_PREPROCESSING,beginner,0.151,0.192,1,0.041,2025-12-22 18:02:00
u_0468,DS,DEEP_LEARNING,beginner,0.374,0.552,3,0.178,2025-12-22 18:02:00
u_0468,DS,NLP,beginner,0.312,0.244,2,-0.068,2025-12-22 18:02:00
u_0468,DS,TIME_SERIES,beginner,0.485,0.592,3,0.107,2025-12-22 18:02:00
u_0468,DS,MLOPS,beginner,0.152,0.389,2,0.237,2025-12-22 18:02:00
u_0623,DS,ALGORITHM_THEORY,intermediate,0.426,0.233,2,-0.193,2025-11-08 19:49:00
u_0623,DS,EVALUATION_METRICS,intermediate,0.444,0.466,3,0.022,2025-11-08 19:49:00
u_0623,DS,DATA_PREPROCESSING,intermediate,0.497,0.528,3,0.031,2025-11-08 19:49:00
u_0623,DS,DEEP_LEARNING,intermediate,0.292,0.386,2,0.094,2025-11-08 19:49:00
u_0623,DS,NLP,intermediate,0.422,0.274,2,-0.148,2025-11-08 19:49:00
u_0623,DS,TIME_SERIES,intermediate,0.518,0.36,2,-0.158,2025-11-08 19:49:00
u_0623,DS,MLOPS,intermediate,0.396,0.459,3,0.063,2025-11-08 19:49:00
u_0477,DS,ALGORITHM_THEORY,beginner,0.295,0.411,3,0.116,2024-10-23 18:54:00
u_0477,DS,EVALUATION_METRICS,beginner,0.117,0.227,2,0.11,2024-10-23 18:54:00
u_0477,DS,DATA_PREPROCESSING,beginner,0.304,0.426,3,0.122,2024-10-23 18:54:00
u_0477,DS,DEEP_LEARNING,beginner,0.192,0.19,1,-0.002,2024-10-23 18:54:00
u_0477,DS,NLP,beginner,0.242,0.35,2,0.108,2024-10-23 18:54:00
u_0477,DS,TIME_SERIES,beginner,0.311,0.426,3,0.115,2024-10-23 18:54:00
u_0477,DS,MLOPS,beginner,0.176,0.17,1,-0.006,2024-10-23 18:54:00
u_0615,DS,ALGORITHM_THEORY,intermediate,0.586,0.81,5,0.224,2024-08-26 18:24:00
u_0615,DS,EVALUATION_METRICS,intermediate,0.351,0.408,3,0.057,2024-08-26 18:24:00
u_0615,DS,DATA_PREPROCESSING,intermediate,0.519,0.376,2,-0.143,2024-08-26 18:24:00
u_0615,DS,DEEP_LEARNING,intermediate,0.645,0.724,4,0.079,2024-08-26 18:24:00
u_0615,DS,NLP,intermediate,0.584,0.467,3,-0.117,2024-08-26 18:24:00
u_0615,DS,TIME_SERIES,intermediate,0.451,0.545,3,0.094,2024-08-26 18:24:00
u_0615,DS,MLOPS,intermediate,0.576,0.715,4,0.139,2024-08-26 18:24:00
u_0555,DS,ALGORITHM_THEORY,intermediate,0.575,0.477,3,-0.098,2024-10-11 21:40:00
u_0555,DS,EVALUATION_METRICS,intermediate,0.514,0.63,4,0.116,2024-10-11 21:40:00
u_0555,DS,DATA_PREPROCESSING,intermediate,0.403,0.453,3,0.05,2024-10-11 21:40:00
u_0555,DS,DEEP_LEARNING,intermediate,0.577,0.676,4,0.099,2024-10-11 21:40:00
u_0555,DS,NLP,intermediate,0.566,0.794,4,0.228,2024-10-11 21:40:00
u_0555,DS,TIME_SERIES,intermediate,0.377,0.348,2,-0.029,2024-10-11 21:40:00
u_0555,DS,MLOPS,intermediate,0.574,0.484,3,-0.09,2024-10-11 21:40:00
u_0366,DS,ALGORITHM_THEORY,intermediate,0.518,0.411,3,-0.107,2025-01-08 19:23:00
u_0366,DS,EVALUATION_METRICS,intermediate,0.643,0.545,3,-0.098,2025-01-08 19:23:00
u_0366,DS,DATA_PREPROCESSING,intermediate,0.524,0.515,3,-0.009,2025-01-08 19:23:00
u_0366,DS,DEEP_LEARNING,intermediate,0.689,0.73,4,0.041,2025-01-08 19:23:00
u_0366,DS,NLP,intermediate,0.771,0.804,5,0.033,2025-01-08 19:23:00
u_0366,DS,TIME_SERIES,intermediate,0.617,0.716,4,0.099,2025-01-08 19:23:00
u_0366,DS,MLOPS,intermediate,0.318,0.32,2,0.002,2025-01-08 19:23:00
u_0771,DE,DATA_PIPELINE,beginner,0.19,0.444,3,0.254,2024-12-29 19:42:00
u_0771,DE,DATA_ARCHITECTURE_MODELING,beginner,0.438,0.486,3,0.048,2024-12-29 19:42:00
u_0771,DE,BIG_DATA_CLOUD_TOOLS,beginner,0.25,0.656,4,0.406,2024-12-29 19:42:00
u_0771,DE,DATABASE_INTERNALS,beginner,0.405,0.56,3,0.155,2024-12-29 19:42:00
u_0771,DE,SYSTEM_ARCHITECTURE,beginner,0.458,0.435,3,-0.023,2024-12-29 19:42:00
u_0631,DS,ALGORITHM_THEORY,intermediate,0.451,0.322,2,-0.129,2024-09-30 23:59:00
u_0631,DS,EVALUATION_METRICS,intermediate,0.456,0.514,3,0.058,2024-09-30 23:59:00
u_0631,DS,DATA_PREPROCESSING,intermediate,0.563,0.536,3,-0.027,2024-09-30 23:59:00
u_0631,DS,DEEP_LEARNING,intermediate,0.367,0.453,3,0.086,2024-09-30 23:59:00
u_0631,DS,NLP,intermediate,0.209,0.266,2,0.057,2024-09-30 23:59:00
u_0631,DS,TIME_SERIES,intermediate,0.766,0.757,4,-0.009,2024-09-30 23:59:00
u_0631,DS,MLOPS,intermediate,0.447,0.345,2,-0.102,2024-09-30 23:59:00
u_0941,DE,DATA_PIPELINE,intermediate,0.442,0.26,2,-0.182,2025-11-30 23:04:00
u_0941,DE,DATA_ARCHITECTURE_MODELING,intermediate,0.554,0.5,3,-0.054,2025-11-30 23:04:00
u_0941,DE,BIG_DATA_CLOUD_TOOLS,intermediate,0.509,0.612,4,0.103,2025-11-30 23:04:00
u_0941,DE,DATABASE_INTERNALS,intermediate,0.531,0.557,3,0.026,2025-11-30 23:04:00
u_0941,DE,SYSTEM_ARCHITECTURE,intermediate,0.461,0.312,2,-0.149,2025-11-30 23:04:00
u_0798,DE,DATA_PIPELINE,beginner,0.276,0.377,2,0.101,2025-09-15 23:10:00
u_0798,DE,DATA_ARCHITECTURE_MODELING,beginner,0.23,0.356,2,0.126,2025-09-15 23:10:00
u_0798,DE,BIG_DATA_CLOUD_TOOLS,beginner,0.193,0.167,1,-0.026,2025-09-15 23:10:00
u_0798,DE,DATABASE_INTERNALS,beginner,0.226,0.324,2,0.098,2025-09-15 23:10:00
u_0798,DE,SYSTEM_ARCHITECTURE,beginner,0.369,0.456,3,0.087,2025-09-15 23:10:00
u_0497,DS,ALGORITHM_THEORY,beginner,0.296,0.239,2,-0.057,2025-06-30 23:15:00
u_0497,DS,EVALUATION_METRICS,beginner,0.206,0.329,2,0.123,2025-06-30 23:15:00
u_0497,DS,DATA_PREPROCESSING,beginner,0.318,0.465,3,0.147,2025-06-30 23:15:00
u_0497,DS,DEEP_LEARNING,beginner,0.171,0.381,2,0.21,2025-06-30 23:15:00
u_0497,DS,NLP,beginner,0.297,0.503,3,0.206,2025-06-30 23:15:00
u_0497,DS,TIME_SERIES,beginner,0.399,0.314,2,-0.085,2025-06-30 23:15:00
u_0497,DS,MLOPS,beginner,0.303,0.27,2,-0.033,2025-06-30 23:15:00
u_0925,DE,DATA_PIPELINE,intermediate,0.533,0.595,3,0.062,2024-06-16 21:24:00
u_0925,DE,DATA_ARCHITECTURE_MODELING,intermediate,0.456,0.518,3,0.062,2024-06-16 21:24:00
u_0925,DE,BIG_DATA_CLOUD_TOOLS,intermediate,0.481,0.543,3,0.062,2024-06-16 21:24:00
u_0925,DE,DATABASE_INTERNALS,intermediate,0.41,0.872,5,0.462,2024-06-16 21:24:00
u_0925,DE,SYSTEM_ARCHITECTURE,intermediate,0.354,0.423,3,0.069,2024-06-16 21:24:00
u_0370,DS,ALGORITHM_THEORY,advanced,0.746,0.832,5,0.086,2024-10-03 23:44:00
u_0370,DS,EVALUATION_METRICS,advanced,0.741,0.805,5,0.064,2024-10-03 23:44:00
u_0370,DS,DATA_PREPROCESSING,advanced,0.786,0.814,5,0.028,2024-10-03 23:44:00
u_0370,DS,DEEP_LEARNING,advanced,0.594,0.506,3,-0.088,2024-10-03 23:44:00
u_0370,DS,NLP,advanced,0.585,0.626,4,0.041,2024-10-03 23:44:00
u_0370,DS,TIME_SERIES,advanced,0.893,0.75,4,-0.143,2024-10-03 23:44:00
u_0370,DS,MLOPS,advanced,0.856,0.778,4,-0.078,2024-10-03 23:44:00
u_0597,DS,ALGORITHM_THEORY,intermediate,0.404,0.346,2,-0.058,2025-07-24 19:43:00
u_0597,DS,EVALUATION_METRICS,intermediate,0.345,0.355,2,0.01,2025-07-24 19:43:00
u_0597,DS,DATA_PREPROCESSING,intermediate,0.585,0.863,5,0.278,2025-07-24 19:43:00
u_0597,DS,DEEP_LEARNING,intermediate,0.475,0.251,2,-0.224,2025-07-24 19:43:00
u_0597,DS,NLP,intermediate,0.47,0.552,3,0.082,2025-07-24 19:43:00
u_0597,DS,TIME_SERIES,intermediate,0.496,0.302,2,-0.194,2025-07-24 19:43:00
u_0597,DS,MLOPS,intermediate,0.365,0.308,2,-0.057,2025-07-24 19:43:00
u_0721,DE,DATA_PIPELINE,beginner,0.32,0.531,3,0.211,2024-11-28 18:14:00
u_0721,DE,DATA_ARCHITECTURE_MODELING,beginner,0.238,0.326,2,0.088,2024-11-28 18:14:00
u_0721,DE,BIG_DATA_CLOUD_TOOLS,beginner,0.296,0.247,2,-0.049,2024-11-28 18:14:00
u_0721,DE,DATABASE_INTERNALS,beginner,0.484,0.478,3,-0.006,2024-11-28 18:14:00
u_0721,DE,SYSTEM_ARCHITECTURE,beginner,0.05,0.212,2,0.162,2024-11-28 18:14:00
u_0054,DA,SQL_DATABASE,beginner,0.294,0.286,2,-0.008,2024-02-02 20:25:00
u_0054,DA,BI_VISUALIZATION,beginner,0.228,0.334,2,0.106,2024-02-02 20:25:00
u_0054,DA,STATISTICS_EXPERIMENTATION,beginner,0.237,0.322,2,0.085,2024-02-02 20:25:00
u_0054,DA,ANALYTICS_BUSINESS,beginner,0.316,0.318,2,0.002,2024-02-02 20:25:00
u_0054,DA,PYTHON_ANALYTICS,beginner,0.167,0.504,3,0.337,2024-02-02 20:25:00
u_0427,DS,ALGORITHM_THEORY,beginner,0.337,0.493,3,0.156,2024-10-01 18:13:00
u_0427,DS,EVALUATION_METRICS,beginner,0.347,0.184,1,-0.163,2024-10-01 18:13:00
u_0427,DS,DATA_PREPROCESSING,beginner,0.302,0.404,3,0.102,2024-10-01 18:13:00
u_0427,DS,DEEP_LEARNING,beginner,0.163,0.164,1,0.001,2024-10-01 18:13:00
u_0427,DS,NLP,beginner,0.05,0.232,2,0.182,2024-10-01 18:13:00
u_0427,DS,TIME_SERIES,beginner,0.196,0.181,1,-0.015,2024-10-01 18:13:00
u_0427,DS,MLOPS,beginner,0.272,0.338,2,0.066,2024-10-01 18:13:00
u_0057,DA,SQL_DATABASE,beginner,0.188,0.329,2,0.141,2025-08-03 23:20:00
u_0057,DA,BI_VISUALIZATION,beginner,0.155,0.339,2,0.184,2025-08-03 23:20:00
u_0057,DA,STATISTICS_EXPERIMENTATION,beginner,0.204,0.14,1,-0.064,2025-08-03 23:20:00
u_0057,DA,ANALYTICS_BUSINESS,beginner,0.211,0.251,2,0.04,2025-08-03 23:20:00
u_0057,DA,PYTHON_ANALYTICS,beginner,0.113,0.136,1,0.023,2025-08-03 23:20:00
u_0265,DA,SQL_DATABASE,intermediate,0.533,0.455,3,-0.078,2024-08-05 23:31:00
u_0265,DA,BI_VISUALIZATION,intermediate,0.513,0.725,4,0.212,2024-08-05 23:31:00
u_0265,DA,STATISTICS_EXPERIMENTATION,intermediate,0.43,0.479,3,0.049,2024-08-05 23:31:00
u_0265,DA,ANALYTICS_BUSINESS,intermediate,0.487,0.336,2,-0.151,2024-08-05 23:31:00
u_0265,DA,PYTHON_ANALYTICS,intermediate,0.362,0.472,3,0.11,2024-08-05 23:31:00
u_0773,DE,DATA_PIPELINE,beginner,0.323,0.658,4,0.335,2025-02-09 23:29:00
u_0773,DE,DATA_ARCHITECTURE_MODELING,beginner,0.329,0.533,3,0.204,2025-02-09 23:29:00
u_0773,DE,BIG_DATA_CLOUD_TOOLS,beginner,0.286,0.184,1,-0.102,2025-02-09 23:29:00
u_0773,DE,DATABASE_INTERNALS,beginner,0.278,0.3,2,0.022,2025-02-09 23:29:00
u_0773,DE,SYSTEM_ARCHITECTURE,beginner,0.337,0.569,3,0.232,2025-02-09 23:29:00
u_0186,DA,SQL_DATABASE,intermediate,0.509,0.424,3,-0.085,2024-05-26 20:08:00
u_0186,DA,BI_VISUALIZATION,intermediate,0.47,0.523,3,0.053,2024-05-26 20:08:00
u_0186,DA,STATISTICS_EXPERIMENTATION,intermediate,0.519,0.612,4,0.093,2024-05-26 20:08:00
u_0186,DA,ANALYTICS_BUSINESS,intermediate,0.56,0.449,3,-0.111,2024-05-26 20:08:00
u_0186,DA,PYTHON_ANALYTICS,intermediate,0.475,0.468,3,-0.007,2024-05-26 20:08:00
u_0467,DS,ALGORITHM_THEORY,beginner,0.348,0.039,1,-0.309,2024-09-09 23:35:00
u_0467,DS,EVALUATION_METRICS,beginner,0.264,0.221,2,-0.043,2024-09-09 23:35:00
u_0467,DS,DATA_PREPROCESSING,beginner,0.283,0.333,2,0.05,2024-09-09 23:35:00
u_0467,DS,DEEP_LEARNING,beginner,0.107,0.037,1,-0.07,2024-09-09 23:35:00
u_0467,DS,NLP,beginner,0.05,0.326,2,0.276,2024-09-09 23:35:00
